"tweet_id","texto_tweet","sentimiento"
16732,"RT @susanafero: Por favor, comparte esta petición! Abuso animal SIN ESCRÚPULOS en Ucrania por la Eurocopa de 2012 http://t.co/shqZJj7W",0
16733,"La estrategia para reducir accidentes mortales en carretera, funciona y es bipartidista. No podríamos hacerlo tb en otros asuntos?",0
16734,"Si ministro dl Interior tiene su propio cálculo sobre déficit, Guindos y Montoro deben d tener su propia idea sobre ETA. Queremos saber!",0
16735,"El Gobierno amenaza con una ""agenda reformista muy agresiva"" y se lía con el déficit http://t.co/WxF8VLOC",0
16736,"Rubiaaaa! “@sgueina: Porque soy rubia, pero hubiera jurado oír decir al PP que sólo bajando impuestos se crea empleo!¡¡¡Llamadme rubia!!!”",0
16737,"El paro registrado aumenta el 7,86 % en 2011 hasta los 4.422.359 desempleados. Mas informacion en rtve.es/noticias",0
16738,"“Estando en un sitio o en otro, me preocupa la situación de nuestro país, por eso estoy en política” Rubalcaba en @La_SER",0
16739,"Rubalcaba critica en la SER los recortes del PP: ""las grandes fortunas no pagan IRPF... Pagan las clases medias y bajas""",0
16740,"Keynes tenía razón, hoy en @el_pais @ProfKrugman las consecuencias del ajuste impuesto por la derecha http://t.co/wlTSRyM6",0
16741,"Rubalcaba en la SER: ""el @PSOE ha perdido la voz común en todas las CC.AA"". Cree que  ha perdido tb a las clases medias",0
16742,"Rubalcaba insiste en q el PSOE ha perdido la capacidad de ""vertebrar la España plural"", en la Ser.",0
16743,"Rubalcaba en la SER sobre documento de Narbona (@PSOE no ha combatido suficiente la corrupción): ""yo sí y fui durísimo con el tema""",0
16744,"“He combatido la corrupción dentro y fuera de mi partido”",0
16745,"""La palabra líder la puedo utilizar, pero no me apasiona"", Rubalcaba. Textual ¿?",0
16746,"RT @_rubalcaba_: “He combatido la corrupción dentro y fuera de mi partido”",0
16747,"Acabo de oir a Rubal en la Ser pidiendo un ""discurso nacional"" del PSOE tras haber impulsado el Estatut. El microfono lo aguanta todo.",0
16748,"Acabo de oir a Rubal en la Ser combatiendo la ""corrupción"" tras haber puesto la mano en el fuego por Blanco. El micrófono lo aguanta todo.",0
16749,"Unos 40.000 niños no son atendidos por un pediatra ante la falta...: http://t.co/CFeLxxXg vía @malagahoy_es",0
16750,". @Juanma_Moreno : ""Vamos a rastrear partida a partida para destinar lo superfluo...: http://t.co/68NMFnFM vía @malagahoy_es",0
16751,"Muere un preso cubano tras cuatro días de huelga de hambre http://t.co/esv4s51r",0
16752,"Un juez de Murcia sancionado por llamar putas a las madres solteras http://t.co/ib8NVUU2",0
16753,"Si la Generalitat d Catalunya hace un ""cierre d cajas"" como amenaza y el Gobierno le congela las transferencias q le hace, quien pierde?",0
16754,"“@sevillajordi:reduccion accidentes mortales en carretera, funciona y es bipartidista. No podríamos hacerlo tb en otros asuntos?”",0
16755,"Noticias no buenas.  http://t.co/Zl5rXRyM",0
16756,"Estimular la economía con gasto público (Keynes) o bajando impuestos (Friedman) o con ambas decisiones a la vez ¿Y si haces lo contrario?",0
16757,"“@FundacionIdeas: ""La democracia no es tan difícil"" Artículo de @antonlosada renovacion partidos.http://t.co/ofGE3W23”",0
16758,"Uno nunca sabe como acertar, si retwitteo mucho, hay quien se ofende por que a ellos no... Vamos a ver si nos centramos un poquito ...",0
16759,"Seamos adultos y cabales! Es que me parece ridículo tener que dar tantas explicaciones...",0
16760,"Nos alegra que Ana Botella  pise la calle, justo lo contrario de su antecesor. Le animamos a que además acepte preguntas de los periodistas",0
16761,"Nos vemos en @mananascuatro con @mrtfernandez Serán suficientes estos recortes, o habrá más? Los recortes, haberlos, haylos, como las meigas",0
16762,"Tema hoy d debate en @13tv_AlDia : los miembros dl gobierno dl @PSOE condecorados, ¿no deberían responder ante la justicia x su gestión?",0
16763,"El ministro de Justicia anuncia que el mes de agosto no puede ser inhabil desde el punto de vista procesal",0
16764,"En realidad, Narbona critica http://t.co/5ZmDpMFz el error que ya admitió #ZP http://t.co/CXCtQULz #Burbujainmobiliaria",0
16765,"El modus operandi del talonmanista. El ex presidente del Valencia 'se sintió obligado' a dar dinero a Urdangarin http://t.co/H8LJcgwq",0
16766,"Estaba un poco enfadada por que el dibujo no le salía bien, pero ahora ya esta contenta... #nolapuedoquerermas",0
16767,"Público, en concurso de acreedores. http://t.co/xjsXknWZ",0
16768,"Aunque echen otra vez gasolina al fuego, el paro masivo se debe a los ajustes y recortes, y también al modelo económico y laboral precario.",0
16769,"Así explica @jesusmarana el ""concurso voluntario de acreedores"". Las razones de 'Público' http://t.co/MNlL2fpx",0
16770,"Nos alegra que Ana Botella pise la calle, justo lo contrario que su antecesor. Le animamos a que además acepte preguntas de los periodistas",0
16771,"Los dogmáticos del mercado, en vez de cambiar de medidas, ignoran la realidad y aumentan la dosis. Más madera! Esto es la guerra económica.",0
16772,"Los populistas y demagogos son los que ahogan la economía, echan gente a la calle y, al  tiempo, hablan de encontrar empleo a los españoles.",0
16773,"La hija del ex presidente Rafsanjani condenada a prisión.Caida de un líder-o ex líder- o otra manifestación de la batalla de poder",0
16774,"Ese juez de Murcia que llama "" putas"" a las madres solteras deberia abandonar la su funcion como juez, ademas de pagar la multa",0
16775,"Las consecuencias de improvisar: la subida del IRPF de Rajoy vulnera la doctrina del Constitucional http://t.co/J0siYukI vía @el_pais",0
16776,"“@LolaWalder: @quediario Yo creo que ha sido culpa de las hombreras y las cejas de Julia. Los cuentos modernos no aguantan el tirón!!”",0
16777,"La evasión de dinero al extranjero no justifica que el ""caso Urdangarín"" se instruya en la Audiencia Nacional http://t.co/ZwC5ZXLk",0
16778,"Gallardón habilitará el mes de agosto . Busca agilizar la justicia frente a la crisis http://t.co/ZuNoKDDw",0
16779,"Iran: ""el estrecho de Ormuz esta bajo nuestro  control. No permitiremos que nadie amenace nuestros  intereses""",0
16780,"La única solución para el paro es el cambio político y las reformas iniciadas por el Gobierno de @marianorajoy http://t.co/YFHSYptz",0
16781,"Griñán está frustrado porque el Gobierno de la Nación presidido por Rajoy no ha realizado recortes sociales http://t.co/V2xxxYuK",0
16782,"Que miedo, cuando se acabe la navidad y tengamos que enfrentarnos a la realidad, no? #porfiquenolleguereyes",0
16783,"Aun fuera de España. Indignada con las  medidas de Rajoy y el desconcierto de sus ministros. No hay derecho no sabían el déficit? #asino",0
16784,"Cascos le ha cogido el gusto a la bronca y los pleitos. Amenaza a su  amigo Rajoy, a quien votó, con un frente político y  acciones legales.",0
16785,"Confunden la austeridad con la ley del embudo y el rigor con la depresión. Con austeridad y rigor, por el desempleo hacia el rigor mortis.",0
16786,"Rajoy, tiembla! RT @jorgevalin: Carmen Lomana insta a la desobediencia civil tributaria http://t.co/U87T5PBQ",0
16787,"La crisis, explicada en dos datos: se hunde la venta de coches un 17,7%; se dispara la venta de autos de lujo un 83% http://t.co/ZYLZHyr3",0
16788,"Los datos de paro que han salido son de la provincia de #sevillahoy. En la ciudad de Sevilla hay 1384 parados menos en diciembre,1,68% menos",0
16789,"4 posibles recortes: subir imp especiales, bajar nóminas funcionarios, despedir empleados públicos, reformar paro http://t.co/QlswfmbF",0
16790,"El @PSOE lanza a sus federaciones contra la ""asfixia económica"" que provocan  las medidas de Rajoy a las CCAA. Mañana, 15 ruedas de prensa",0
16791,"Rajoy podría explicar en persona los recortes económicos, la próxima semana (EP)",0
16792,"La Seguridad Social entró en déficit en 2011 http://t.co/n8ipPGGy",0
16793,"Gente que te dice ""me gustabas más cuando estabas gordo"". Más ajado, colesterol alto, barba canosa...???? No lo entiendo. Eh!. Lo respeto...",0
16794,"Se puede ser valiente y rebajar el gasto publico o se puede ser de izq, y subir impuestos manteniendo el gasto publico y contenta la calle",0
16795,"El diario Público solicita concurso d acreedores.La mayoría d diarios en papel si les retiraran ls subvenciones tendrían que hacer lo mismo",0
16796,"Lo más importante es que los ví sin miedo alguno al progreso y a los cambios. Y piden más socialdemocracia y no menos.",0
16797,"El gasto de I+D en  China alcanzara el de US en el 2022.En términos de investigación,mañana.",0
16798,"Fernández Díaz insiste en la reforma del Código Penal. Sin embargo, Galardón guarda silencio. ¿por qué?",0
16799,"Cascos amenaza con llevar al gobierno a los tribunales como fuercen a Asturias a recortar. ¿Lealtad? @TelediarioInter 20:30",0
16800,"¿Pierde fuerza la opción Chacón desde que Público ha entrado en concurso de acreedores? @TelediarioInter 20:30",0
16801,"Alemania bendice los recortes. ¿Intervención, supervisión, tutela, monitorización? ¿No son eufemismos? @TelediarioInter 20:30",0
16802,"¿Sabía Ud. que tenemos 200 pseudoembajadas de CCAA por el mundo? ¿Y que nos cuestan 150 millones de euros? @TelediarioInter 20:30",0
16803,"El control de la escaleta de informativos fue un ataque a la libertad de expresión. El recorte de TVE un ataque al derecho a la información",0
16804,"“@silvia9ms: Imposible encontrar #quelamuerteteacompañe , agotado en Córdoba!!!!” @editorialespasa",0
16805,"Impresión q hemos sacado con cámaras y micros en la calle: ""Lo q ahorramos con grandes sacrificios lo gastamos en tonterías"". @13television",0
16806,"Mañana en @elconfidencial mi #dospalabras: ""Susto o muerte: algo huele a podrido en la herencia del PSOE""",0
16807,"Hoy el partido del @malagacf y el @realmadrid es codificado... . No tengo canal+ ...confio en que alguien aquí lo tuitee, no?",0
16808,"El PP quiere mayores penas todavía  para reincidentes. Más estado penal y menos  social en el pais con más presos por población de la UE.",0
16809,"Dramático “@isaacj: Mientras aumentan los funcionarios, España perdió 215 autónomos cada día de diciembre: http://t.co/T4A0cPCH #titanic”",0
16810,"Yo siento estar tan callada en Twitter últimamente. Pero es q la batalla del PSOE es como 'La guerra de los botones'...",0
16811,"Paul Krugman, clamando en el desierto: ""Recortar el gasto público si la economía está deprimida la deprime aún más"" http://t.co/F8xRtrWh”",0
16812,"El paro se desboca, disturbios tras un homicidio en BCN y, como contrapunto, unos Reyes 2.0 http://t.co/oxksnipf#portadaEPC#ePeriódico",0
16813,"RT @elmalaga: Falta peligrosa a favor del Madrid. Aguanta el Málaga, buscando la contra. #MCFLive http://t.co/QiGxxkCa",0
16814,"Mis #trolldeldía son sólo una muestra, hay mucho más por ahí, celebrando los problemas de Público. Me asusta tanto odio.",0
16815,"Un enfermo grave d colesterol debe ponerse a dieta. No es suficiente, dicen, y le dejan sin comer: soluciona colesterol, pero, oh, muere.",0
16816,"Catalunya pidió el aval estatal para emitir deuda. Respuesta negativa. Pero ahora la Com. Valenciana...politica.elpais.com/politica/2012/…",0
16817,"A continuación, la vez que peor lo he pasado en un plató de televisión. Y mira que las he pasado eh...",0
16818,".@Enric_Hernandez @sigfridgras @pedroblancoa Lo peor de este rescate a la Comunidad Valenciana es cómo se ha hecho.http://t.co/dODG2opd",0
16819,"Hay trolls que respiran odio, pero también un montón de lectores y colegas que aprecian la pluralidad. ¡Gracias! #Publico",0
16820,"“@luighy77: @David_Busta David que ha echo el racing porfaaaa???”ha perdido 2-0",0
16821,"Me voy a dormir con el mensaje de independencia, en mis oídos ,del nuevo Director general de la policía. Volver al 11M y la autoría de ETA?",0
16822,"“@Sabrina_1987: @David_Busta Qué mal me parece...ante todo debería estar tu tierra y tu equipoo!!",0
16823,"#Chatas que acuden a TSQV creyéndose no sé qué y encima se ofenden.",0
16824,"Curiosidad del insomne: ¿se desmentirá estos días la hipótesis de que 'Público' es el diario que más gusta a quienes no compran diarios?",0
16825,"La crisis obliga a recortar cabalgatas de Reyes, malos tiempos para pajes y lanzadores de caramelos.",0
16826,"De Guindos se preocupa por el empleo y el estado d bienestar. Lágrimas de cocodrilo después del ajuste y los recortes y antes de privatizar.",0
16827,"Rajoy sigue escondido. A cinco días de un ajuste de caballo, de incumplir el programa  comprometido y de ocultar sus medidas al Congreso.",0
16828,"La disciplina Rajoy de recortes y recargos  con la amenaza del miedo a los mercados. La verdad no es ocultación pero  tampoco  tremendismo",0
16829,"cosidó habló, al lado de la mano derecha de Rubalcaba en Interior, de la 'derrota' de ETA y de una policía sin interferencias políticas",0
16830,"Lo de Público me sabe mal sobre todo por algunos ""puestitos"" a los que echaré de menos: http://t.co/9Laq87R4",0
16831,"¿Dónde está Rajoy? El presidente, sin agenda pública y la vicepresidenta intenta ajustar la coordinación del Gobierno. http://t.co/0XlQj1pp",0
16832,"RT “@sgueina: ¡Qué herencia más mala han dejado los socialistas en Valencia!”",0
16833,"Problemas presupuestarios frenan el desmantelamiento de Los Asperones http://t.co/BBetl38n via @elmundoes",0
16834,"España pierde 1.000 empleos al día http://t.co/FAgPwiur",0
16835,"Y luego hablan de "" bienestar""...El presupuesto sanitario andaluz está por debajo de la media española. http://t.co/EpWyAvGi vía @diario_sur",0
16836,"Keynes llevaba razón, decíamos ayer: Y me pregunto: ¿por qué el único medio que editorializa en esta dirección, Público, tiene problemas?",0
16837,"Deberían si....@AntonioSanz pide investigar los ERE en más consejerías. SUR.es http://t.co/fSvnfK7x vía @diario_sur",0
16838,"Cristóbal Montoro, hace dos meses: ""Más impuestos nos traerá menos crecimiento y más paro"".   http://t.co/Zjk7ofA8",0
16839,"abc.es: Así pagará cada grupo salarial la subida del IRPF http://t.co/eW2Gtuwk",0
16840,"Supongo que de la quiebra de la Comunidad Valenciana también tiene la culpa Zapatero, ¿no? http://t.co/WWma9J6R",0
16841,"Hoy conviene recordar que la Comunidad Valenciana se ha negado a cobrar el impuesto de Patrimonio a sus ricos. Les sobra el dinero.",0
